date,expiry,dte,weekday,entry_time,exit_time,spot_entry,atm_strike,mp_strike_proxy,mp_dist_pct,gap_pct,intraday_pct_to_1030,intraday_range_pct_to_1030,vix_proxy,ce_entry,pe_entry,entry_premium,ce_exit,pe_exit,exit_premium,pnl_per_share,pnl_per_lot_gross,pnl_per_lot_net,rs_per_cr,rs_per_cr_axis,rs_per_cr_monarch
2026-03-27,2026-03-30,1,Friday,09:30,11:00,23044.2,23050,23000,0.192,-0.644,0.646,0.853,25.65,249.25,256.2,505.45,201.55,274.5,476.05,29.4,2205.0,2005.0,85319.0,93319.0,92979.0
2026-03-27,2026-03-30,1,Friday,09:30,12:00,23044.2,23050,23000,0.192,-0.644,0.646,0.853,25.65,249.25,256.2,505.45,184.95,285.15,470.1,35.35,2651.0,2451.0,104309.0,112309.0,111968.0
2026-03-27,2026-03-30,1,Friday,09:30,13:00,23044.2,23050,23000,0.192,-0.644,0.646,0.853,25.65,249.25,256.2,505.45,178.9,279.2,458.1,47.35,3551.0,3351.0,142606.0,150606.0,150266.0
2026-03-27,2026-03-30,1,Friday,09:30,15:25,23044.2,23050,23000,0.192,-0.644,0.646,0.853,25.65,249.25,256.2,505.45,109.35,343.3,452.65,52.8,3960.0,3760.0,160000.0,168000.0,167660.0
2026-03-27,2026-03-30,1,Friday,10:00,11:00,23002.6,23000,23000,0.011,-0.644,0.646,0.853,25.65,253.5,249.8,503.3,226.5,250.15,476.65,26.65,1999.0,1799.0,76543.0,84543.0,84202.0
2026-03-27,2026-03-30,1,Friday,10:00,12:00,23002.6,23000,23000,0.011,-0.644,0.646,0.853,25.65,253.5,249.8,503.3,208.8,259.4,468.2,35.1,2633.0,2433.0,103511.0,111511.0,111170.0
2026-03-27,2026-03-30,1,Friday,10:00,13:00,23002.6,23000,23000,0.011,-0.644,0.646,0.853,25.65,253.5,249.8,503.3,202.85,252.5,455.35,47.95,3596.0,3396.0,144521.0,152521.0,152181.0
2026-03-27,2026-03-30,1,Friday,10:00,15:25,23002.6,23000,23000,0.011,-0.644,0.646,0.853,25.65,253.5,249.8,503.3,126.8,310.5,437.3,66.0,4950.0,4750.0,202128.0,210128.0,209787.0
2026-03-27,2026-03-30,1,Friday,10:30,11:00,23026.0,23050,23000,0.113,-0.644,0.646,0.853,25.65,231.75,254.05,485.8,201.55,274.5,476.05,9.75,731.0,531.0,22606.0,30606.0,30266.0
2026-03-27,2026-03-30,1,Friday,10:30,12:00,23026.0,23050,23000,0.113,-0.644,0.646,0.853,25.65,231.75,254.05,485.8,184.95,285.15,470.1,15.7,1178.0,978.0,41596.0,49596.0,49255.0
2026-03-27,2026-03-30,1,Friday,10:30,13:00,23026.0,23050,23000,0.113,-0.644,0.646,0.853,25.65,231.75,254.05,485.8,178.9,279.2,458.1,27.7,2077.0,1877.0,79894.0,87894.0,87553.0
2026-03-27,2026-03-30,1,Friday,10:30,15:25,23026.0,23050,23000,0.113,-0.644,0.646,0.853,25.65,231.75,254.05,485.8,109.35,343.3,452.65,33.15,2486.0,2286.0,97287.0,105287.0,104947.0
2026-04-06,2026-04-07,1,Monday,09:30,11:00,22679.2,22700,22700,0.092,-0.101,0.118,0.812,29.04,170.35,265.65,436.0,171.15,229.2,400.35,35.65,2674.0,2474.0,105266.0,113266.0,112926.0
2026-04-06,2026-04-07,1,Monday,09:30,12:00,22679.2,22700,22700,0.092,-0.101,0.118,0.812,29.04,170.35,265.65,436.0,190.2,209.1,399.3,36.7,2753.0,2553.0,108617.0,116617.0,116277.0
2026-04-06,2026-04-07,1,Monday,09:30,13:00,22679.2,22700,22700,0.092,-0.101,0.118,0.812,29.04,170.35,265.65,436.0,261.05,150.6,411.65,24.35,1826.0,1626.0,69202.0,77202.0,76862.0
2026-04-06,2026-04-07,1,Monday,09:30,15:25,22679.2,22700,22700,0.092,-0.101,0.118,0.812,29.04,170.35,265.65,436.0,358.25,90.9,449.15,-13.15,-986.0,-1186.0,-50479.0,-42479.0,-42819.0
2026-04-06,2026-04-07,1,Monday,10:00,11:00,22659.0,22650,22700,0.181,-0.101,0.118,0.812,29.04,169.25,251.05,420.3,194.95,203.55,398.5,21.8,1635.0,1435.0,61064.0,69064.0,68723.0
2026-04-06,2026-04-07,1,Monday,10:00,12:00,22659.0,22650,22700,0.181,-0.101,0.118,0.812,29.04,169.25,251.05,420.3,216.45,184.6,401.05,19.25,1444.0,1244.0,52926.0,60926.0,60585.0
2026-04-06,2026-04-07,1,Monday,10:00,13:00,22659.0,22650,22700,0.181,-0.101,0.118,0.812,29.04,169.25,251.05,420.3,293.4,132.55,425.95,-5.65,-424.0,-624.0,-26543.0,-18543.0,-18883.0
2026-04-06,2026-04-07,1,Monday,10:00,15:25,22659.0,22650,22700,0.181,-0.101,0.118,0.812,29.04,169.25,251.05,420.3,397.75,80.1,477.85,-57.55,-4316.0,-4516.0,-192181.0,-184181.0,-184521.0
2026-04-06,2026-04-07,1,Monday,10:30,11:00,22697.9,22700,22700,0.009,-0.101,0.118,0.812,29.04,159.4,249.5,408.9,171.15,229.2,400.35,8.55,641.0,441.0,18777.0,26777.0,26436.0
2026-04-06,2026-04-07,1,Monday,10:30,12:00,22697.9,22700,22700,0.009,-0.101,0.118,0.812,29.04,159.4,249.5,408.9,190.2,209.1,399.3,9.6,720.0,520.0,22128.0,30128.0,29787.0
2026-04-06,2026-04-07,1,Monday,10:30,13:00,22697.9,22700,22700,0.009,-0.101,0.118,0.812,29.04,159.4,249.5,408.9,261.05,150.6,411.65,-2.75,-206.0,-406.0,-17287.0,-9287.0,-9628.0
2026-04-06,2026-04-07,1,Monday,10:30,15:25,22697.9,22700,22700,0.009,-0.101,0.118,0.812,29.04,159.4,249.5,408.9,358.25,90.9,449.15,-40.25,-3019.0,-3219.0,-136968.0,-128968.0,-129309.0
2026-04-10,2026-04-13,1,Friday,09:30,11:00,23986.5,24000,24000,0.056,0.278,0.539,0.693,32.29,135.0,185.35,320.35,153.95,149.4,303.35,17.0,1275.0,1075.0,45745.0,53745.0,53404.0
2026-04-10,2026-04-13,1,Friday,09:30,12:00,23986.5,24000,24000,0.056,0.278,0.539,0.693,32.29,135.0,185.35,320.35,146.55,151.25,297.8,22.55,1691.0,1491.0,63457.0,71457.0,71117.0
2026-04-10,2026-04-13,1,Friday,09:30,13:00,23986.5,24000,24000,0.056,0.278,0.539,0.693,32.29,135.0,185.35,320.35,150.0,139.6,289.6,30.75,2306.0,2106.0,89628.0,97628.0,97287.0
2026-04-10,2026-04-13,1,Friday,09:30,15:25,23986.5,24000,24000,0.056,0.278,0.539,0.693,32.29,135.0,185.35,320.35,171.55,117.95,289.5,30.85,2314.0,2114.0,89947.0,97947.0,97606.0
2026-04-10,2026-04-13,1,Friday,10:00,11:00,24033.6,24050,24000,0.14,0.278,0.539,0.693,32.29,127.1,185.9,313.0,128.9,173.85,302.75,10.25,769.0,569.0,24202.0,32202.0,31862.0
2026-04-10,2026-04-13,1,Friday,10:00,12:00,24033.6,24050,24000,0.14,0.278,0.539,0.693,32.29,127.1,185.9,313.0,121.65,176.7,298.35,14.65,1099.0,899.0,38245.0,46245.0,45904.0
2026-04-10,2026-04-13,1,Friday,10:00,13:00,24033.6,24050,24000,0.14,0.278,0.539,0.693,32.29,127.1,185.9,313.0,125.05,162.8,287.85,25.15,1886.0,1686.0,71755.0,79755.0,79415.0
2026-04-10,2026-04-13,1,Friday,10:00,15:25,24033.6,24050,24000,0.14,0.278,0.539,0.693,32.29,127.1,185.9,313.0,143.4,139.15,282.55,30.45,2284.0,2084.0,88670.0,96670.0,96330.0
2026-04-10,2026-04-13,1,Friday,10:30,11:00,24060.1,24050,24000,0.25,0.278,0.539,0.693,32.29,137.4,165.75,303.15,128.9,173.85,302.75,0.4,30.0,-170.0,-7234.0,766.0,426.0
2026-04-10,2026-04-13,1,Friday,10:30,12:00,24060.1,24050,24000,0.25,0.278,0.539,0.693,32.29,137.4,165.75,303.15,121.65,176.7,298.35,4.8,360.0,160.0,6809.0,14809.0,14468.0
2026-04-10,2026-04-13,1,Friday,10:30,13:00,24060.1,24050,24000,0.25,0.278,0.539,0.693,32.29,137.4,165.75,303.15,125.05,162.8,287.85,15.3,1147.0,947.0,40319.0,48319.0,47979.0
2026-04-10,2026-04-13,1,Friday,10:30,15:25,24060.1,24050,24000,0.25,0.278,0.539,0.693,32.29,137.4,165.75,303.15,143.4,139.15,282.55,20.6,1545.0,1345.0,57234.0,65234.0,64894.0
2026-04-27,2026-04-28,1,Monday,09:30,11:00,24063.2,24050,24000,0.263,-1.439,0.075,0.474,32.64,124.65,106.65,231.3,123.85,84.7,208.55,22.75,1706.0,1506.0,64096.0,72096.0,71755.0
2026-04-27,2026-04-28,1,Monday,09:30,12:00,24063.2,24050,24000,0.263,-1.439,0.075,0.474,32.64,124.65,106.65,231.3,97.25,107.0,204.25,27.05,2029.0,1829.0,77819.0,85819.0,85479.0
2026-04-27,2026-04-28,1,Monday,09:30,13:00,24063.2,24050,24000,0.263,-1.439,0.075,0.474,32.64,124.65,106.65,231.3,119.45,81.4,200.85,30.45,2284.0,2084.0,88670.0,96670.0,96330.0
2026-04-27,2026-04-28,1,Monday,09:30,15:25,24063.2,24050,24000,0.263,-1.439,0.075,0.474,32.64,124.65,106.65,231.3,136.55,63.75,200.3,31.0,2325.0,2125.0,90426.0,98426.0,98085.0
2026-04-27,2026-04-28,1,Monday,10:00,11:00,24115.0,24100,24000,0.477,-1.439,0.075,0.474,32.64,118.95,100.45,219.4,97.0,108.05,205.05,14.35,1076.0,876.0,37287.0,45287.0,44947.0
2026-04-27,2026-04-28,1,Monday,10:00,12:00,24115.0,24100,24000,0.477,-1.439,0.075,0.474,32.64,118.95,100.45,219.4,74.85,134.75,209.6,9.8,735.0,535.0,22766.0,30766.0,30426.0
2026-04-27,2026-04-28,1,Monday,10:00,13:00,24115.0,24100,24000,0.477,-1.439,0.075,0.474,32.64,118.95,100.45,219.4,92.8,105.05,197.85,21.55,1616.0,1416.0,60266.0,68266.0,67926.0
2026-04-27,2026-04-28,1,Monday,10:00,15:25,24115.0,24100,24000,0.477,-1.439,0.075,0.474,32.64,118.95,100.45,219.4,107.25,84.0,191.25,28.15,2111.0,1911.0,81330.0,89330.0,88989.0
2026-04-27,2026-04-28,1,Monday,10:30,11:00,24061.0,24050,24000,0.254,-1.439,0.075,0.474,32.64,109.6,103.35,212.95,123.85,84.7,208.55,4.4,330.0,130.0,5532.0,13532.0,13191.0
2026-04-27,2026-04-28,1,Monday,10:30,12:00,24061.0,24050,24000,0.254,-1.439,0.075,0.474,32.64,109.6,103.35,212.95,97.25,107.0,204.25,8.7,652.0,452.0,19255.0,27255.0,26915.0
2026-04-27,2026-04-28,1,Monday,10:30,13:00,24061.0,24050,24000,0.254,-1.439,0.075,0.474,32.64,109.6,103.35,212.95,119.45,81.4,200.85,12.1,907.0,707.0,30106.0,38106.0,37766.0
2026-04-27,2026-04-28,1,Monday,10:30,15:25,24061.0,24050,24000,0.254,-1.439,0.075,0.474,32.64,109.6,103.35,212.95,136.55,63.75,200.3,12.65,949.0,749.0,31862.0,39862.0,39521.0
2026-05-04,2026-05-05,1,Monday,09:30,11:00,24316.5,24300,24200,0.479,0.394,0.359,0.662,27.97,106.9,137.25,244.15,86.2,160.0,246.2,-2.05,-154.0,-354.0,-15053.0,-7053.0,-7394.0
2026-05-04,2026-05-05,1,Monday,09:30,12:00,24316.5,24300,24200,0.479,0.394,0.359,0.662,27.97,106.9,137.25,244.15,89.75,137.1,226.85,17.3,1298.0,1098.0,46702.0,54702.0,54362.0
2026-05-04,2026-05-05,1,Monday,09:30,13:00,24316.5,24300,24200,0.479,0.394,0.359,0.662,27.97,106.9,137.25,244.15,52.75,238.15,290.9,-46.75,-3506.0,-3706.0,-157713.0,-149713.0,-150053.0
2026-05-04,2026-05-05,1,Monday,09:30,15:25,24316.5,24300,24200,0.479,0.394,0.359,0.662,27.97,106.9,137.25,244.15,57.0,192.15,249.15,-5.0,-375.0,-575.0,-24468.0,-16468.0,-16809.0
2026-05-04,2026-05-05,1,Monday,10:00,11:00,24345.4,24350,24200,0.597,0.394,0.359,0.662,27.97,88.95,144.9,233.85,67.6,191.0,258.6,-24.75,-1856.0,-2056.0,-87500.0,-79500.0,-79840.0
2026-05-04,2026-05-05,1,Monday,10:00,12:00,24345.4,24350,24200,0.597,0.394,0.359,0.662,27.97,88.95,144.9,233.85,69.75,166.8,236.55,-2.7,-202.0,-402.0,-17128.0,-9128.0,-9468.0
2026-05-04,2026-05-05,1,Monday,10:00,13:00,24345.4,24350,24200,0.597,0.394,0.359,0.662,27.97,88.95,144.9,233.85,41.7,277.35,319.05,-85.2,-6390.0,-6590.0,-280426.0,-272426.0,-272766.0
2026-05-04,2026-05-05,1,Monday,10:00,15:25,24345.4,24350,24200,0.597,0.394,0.359,0.662,27.97,88.95,144.9,233.85,44.25,229.55,273.8,-39.95,-2996.0,-3196.0,-136011.0,-128011.0,-128351.0
2026-05-04,2026-05-05,1,Monday,10:30,11:00,24308.0,24300,24200,0.444,0.394,0.359,0.662,27.97,96.95,143.8,240.75,86.2,160.0,246.2,-5.45,-409.0,-609.0,-25904.0,-17904.0,-18245.0
2026-05-04,2026-05-05,1,Monday,10:30,12:00,24308.0,24300,24200,0.444,0.394,0.359,0.662,27.97,96.95,143.8,240.75,89.75,137.1,226.85,13.9,1043.0,843.0,35851.0,43851.0,43511.0
2026-05-04,2026-05-05,1,Monday,10:30,13:00,24308.0,24300,24200,0.444,0.394,0.359,0.662,27.97,96.95,143.8,240.75,52.75,238.15,290.9,-50.15,-3761.0,-3961.0,-168564.0,-160564.0,-160904.0
2026-05-04,2026-05-05,1,Monday,10:30,15:25,24308.0,24300,24200,0.444,0.394,0.359,0.662,27.97,96.95,143.8,240.75,57.0,192.15,249.15,-8.4,-630.0,-830.0,-35319.0,-27319.0,-27660.0
2025-04-22,2025-04-24,2,Tuesday,09:30,11:00,24130.7,24150,24000,0.542,0.077,0.128,0.561,,96.1,118.1,214.2,143.15,66.1,209.25,4.95,371.0,171.0,7287.0,15287.0,14947.0
2025-04-22,2025-04-24,2,Tuesday,09:30,12:00,24130.7,24150,24000,0.542,0.077,0.128,0.561,,96.1,118.1,214.2,132.2,70.2,202.4,11.8,885.0,685.0,29149.0,37149.0,36809.0
2025-04-22,2025-04-24,2,Tuesday,09:30,13:00,24130.7,24150,24000,0.542,0.077,0.128,0.561,,96.1,118.1,214.2,115.8,81.2,197.0,17.2,1290.0,1090.0,46383.0,54383.0,54043.0
2025-04-22,2025-04-24,2,Tuesday,09:30,15:25,24130.7,24150,24000,0.542,0.077,0.128,0.561,,96.1,118.1,214.2,106.85,84.5,191.35,22.85,1714.0,1514.0,64415.0,72415.0,72074.0
2025-04-22,2025-04-24,2,Tuesday,10:00,11:00,24161.7,24150,24000,0.669,0.077,0.128,0.561,,111.1,95.5,206.6,143.15,66.1,209.25,-2.65,-199.0,-399.0,-16968.0,-8968.0,-9309.0
2025-04-22,2025-04-24,2,Tuesday,10:00,12:00,24161.7,24150,24000,0.669,0.077,0.128,0.561,,111.1,95.5,206.6,132.2,70.2,202.4,4.2,315.0,115.0,4894.0,12894.0,12553.0
2025-04-22,2025-04-24,2,Tuesday,10:00,13:00,24161.7,24150,24000,0.669,0.077,0.128,0.561,,111.1,95.5,206.6,115.8,81.2,197.0,9.6,720.0,520.0,22128.0,30128.0,29787.0
2025-04-22,2025-04-24,2,Tuesday,10:00,15:25,24161.7,24150,24000,0.669,0.077,0.128,0.561,,111.1,95.5,206.6,106.85,84.5,191.35,15.25,1144.0,944.0,40160.0,48160.0,47819.0
2025-04-22,2025-04-24,2,Tuesday,10:30,11:00,24180.0,24200,24000,0.744,0.077,0.128,0.561,,96.25,114.3,210.55,114.6,86.7,201.3,9.25,694.0,494.0,21011.0,29011.0,28670.0
2025-04-22,2025-04-24,2,Tuesday,10:30,12:00,24180.0,24200,24000,0.744,0.077,0.128,0.561,,96.25,114.3,210.55,103.5,92.7,196.2,14.35,1076.0,876.0,37287.0,45287.0,44947.0
2025-04-22,2025-04-24,2,Tuesday,10:30,13:00,24180.0,24200,24000,0.744,0.077,0.128,0.561,,96.25,114.3,210.55,89.75,105.5,195.25,15.3,1148.0,948.0,40319.0,48319.0,47979.0
2025-04-22,2025-04-24,2,Tuesday,10:30,15:25,24180.0,24200,24000,0.744,0.077,0.128,0.561,,96.25,114.3,210.55,81.95,109.9,191.85,18.7,1402.0,1202.0,51170.0,59170.0,58830.0
2025-04-28,2025-04-30,2,Monday,09:30,11:00,24261.3,24250,24100,0.665,0.333,0.703,1.136,18.48,83.45,179.0,262.45,142.9,95.2,238.1,24.35,1826.0,1626.0,69202.0,77202.0,76862.0
2025-04-28,2025-04-30,2,Monday,09:30,12:00,24261.3,24250,24100,0.665,0.333,0.703,1.136,18.48,83.45,179.0,262.45,144.45,90.15,234.6,27.85,2089.0,1889.0,80372.0,88372.0,88032.0
2025-04-28,2025-04-30,2,Monday,09:30,13:00,24261.3,24250,24100,0.665,0.333,0.703,1.136,18.48,83.45,179.0,262.45,189.3,69.55,258.85,3.6,270.0,70.0,2979.0,10979.0,10638.0
2025-04-28,2025-04-30,2,Monday,09:30,15:25,24261.3,24250,24100,0.665,0.333,0.703,1.136,18.48,83.45,179.0,262.45,155.05,70.35,225.4,37.05,2779.0,2579.0,109734.0,117734.0,117394.0
2025-04-28,2025-04-30,2,Monday,10:00,11:00,24344.4,24350,24100,1.004,0.333,0.703,1.136,18.48,70.85,187.1,257.95,87.85,140.3,228.15,29.8,2235.0,2035.0,86596.0,94596.0,94255.0
2025-04-28,2025-04-30,2,Monday,10:00,12:00,24344.4,24350,24100,1.004,0.333,0.703,1.136,18.48,70.85,187.1,257.95,88.0,134.2,222.2,35.75,2681.0,2481.0,105585.0,113585.0,113245.0
2025-04-28,2025-04-30,2,Monday,10:00,13:00,24344.4,24350,24100,1.004,0.333,0.703,1.136,18.48,70.85,187.1,257.95,121.9,102.2,224.1,33.85,2539.0,2339.0,99521.0,107521.0,107181.0
2025-04-28,2025-04-30,2,Monday,10:00,15:25,24344.4,24350,24100,1.004,0.333,0.703,1.136,18.48,70.85,187.1,257.95,92.25,108.3,200.55,57.4,4305.0,4105.0,174681.0,182681.0,182340.0
2025-04-28,2025-04-30,2,Monday,10:30,11:00,24380.1,24400,24100,1.149,0.333,0.703,1.136,18.48,59.65,187.85,247.5,67.2,169.95,237.15,10.35,776.0,576.0,24521.0,32521.0,32181.0
2025-04-28,2025-04-30,2,Monday,10:30,12:00,24380.1,24400,24100,1.149,0.333,0.703,1.136,18.48,59.65,187.85,247.5,66.95,162.55,229.5,18.0,1350.0,1150.0,48936.0,56936.0,56596.0
2025-04-28,2025-04-30,2,Monday,10:30,13:00,24380.1,24400,24100,1.149,0.333,0.703,1.136,18.48,59.65,187.85,247.5,95.0,125.4,220.4,27.1,2032.0,1832.0,77979.0,85979.0,85638.0
2025-04-28,2025-04-30,2,Monday,10:30,15:25,24380.1,24400,24100,1.149,0.333,0.703,1.136,18.48,59.65,187.85,247.5,69.0,134.3,203.3,44.2,3315.0,3115.0,132553.0,140553.0,140213.0
2025-05-06,2025-05-08,2,Tuesday,09:30,11:00,24519.3,24500,24500,0.079,0.032,0.38,0.475,14.22,56.4,120.8,177.2,33.85,123.6,157.45,19.75,1481.0,1281.0,54521.0,62521.0,62181.0
2025-05-06,2025-05-08,2,Tuesday,09:30,12:00,24519.3,24500,24500,0.079,0.032,0.38,0.475,14.22,56.4,120.8,177.2,27.15,140.2,167.35,9.85,739.0,539.0,22926.0,30926.0,30585.0
2025-05-06,2025-05-08,2,Tuesday,09:30,13:00,24519.3,24500,24500,0.079,0.032,0.38,0.475,14.22,56.4,120.8,177.2,26.65,144.65,171.3,5.9,442.0,242.0,10319.0,18319.0,17979.0
2025-05-06,2025-05-08,2,Tuesday,09:30,15:25,24519.3,24500,24500,0.079,0.032,0.38,0.475,14.22,56.4,120.8,177.2,22.75,180.9,203.65,-26.45,-1984.0,-2184.0,-92926.0,-84926.0,-85266.0
2025-05-06,2025-05-08,2,Tuesday,10:00,11:00,24480.6,24500,24500,0.079,0.032,0.38,0.475,14.22,33.7,142.55,176.25,33.85,123.6,157.45,18.8,1410.0,1210.0,51489.0,59489.0,59149.0
2025-05-06,2025-05-08,2,Tuesday,10:00,12:00,24480.6,24500,24500,0.079,0.032,0.38,0.475,14.22,33.7,142.55,176.25,27.15,140.2,167.35,8.9,668.0,468.0,19894.0,27894.0,27553.0
2025-05-06,2025-05-08,2,Tuesday,10:00,13:00,24480.6,24500,24500,0.079,0.032,0.38,0.475,14.22,33.7,142.55,176.25,26.65,144.65,171.3,4.95,371.0,171.0,7287.0,15287.0,14947.0
2025-05-06,2025-05-08,2,Tuesday,10:00,15:25,24480.6,24500,24500,0.079,0.032,0.38,0.475,14.22,33.7,142.55,176.25,22.75,180.9,203.65,-27.4,-2055.0,-2255.0,-95957.0,-87957.0,-88298.0
2025-05-06,2025-05-08,2,Tuesday,10:30,11:00,24480.0,24500,24500,0.082,0.032,0.38,0.475,14.22,32.45,136.45,168.9,33.85,123.6,157.45,11.45,859.0,659.0,28032.0,36032.0,35691.0
2025-05-06,2025-05-08,2,Tuesday,10:30,12:00,24480.0,24500,24500,0.082,0.032,0.38,0.475,14.22,32.45,136.45,168.9,27.15,140.2,167.35,1.55,116.0,-84.0,-3564.0,4436.0,4096.0
2025-05-06,2025-05-08,2,Tuesday,10:30,13:00,24480.0,24500,24500,0.082,0.032,0.38,0.475,14.22,32.45,136.45,168.9,26.65,144.65,171.3,-2.4,-180.0,-380.0,-16170.0,-8170.0,-8511.0
2025-05-06,2025-05-08,2,Tuesday,10:30,15:25,24480.0,24500,24500,0.082,0.032,0.38,0.475,14.22,32.45,136.45,168.9,22.75,180.9,203.65,-34.75,-2606.0,-2806.0,-119415.0,-111415.0,-111755.0
2025-05-13,2025-05-15,2,Tuesday,09:30,11:00,24832.3,24850,26000,4.702,-0.363,0.877,1.214,20.6,139.2,247.5,386.7,153.25,252.9,406.15,-19.45,-1459.0,-1659.0,-70585.0,-62585.0,-62926.0
2025-05-13,2025-05-15,2,Tuesday,09:30,12:00,24832.3,24850,26000,4.702,-0.363,0.877,1.214,20.6,139.2,247.5,386.7,127.5,276.15,403.65,-16.95,-1271.0,-1471.0,-62606.0,-54606.0,-54947.0
2025-05-13,2025-05-15,2,Tuesday,09:30,13:00,24832.3,24850,26000,4.702,-0.363,0.877,1.214,20.6,139.2,247.5,386.7,85.0,338.25,423.25,-36.55,-2741.0,-2941.0,-125160.0,-117160.0,-117500.0
2025-05-13,2025-05-15,2,Tuesday,09:30,15:25,24832.3,24850,26000,4.702,-0.363,0.877,1.214,20.6,139.2,247.5,386.7,49.95,352.7,402.65,-15.95,-1196.0,-1396.0,-59415.0,-51415.0,-51755.0
2025-05-13,2025-05-15,2,Tuesday,10:00,11:00,24811.0,24800,26000,4.792,-0.363,0.877,1.214,20.6,151.9,230.5,382.4,176.2,225.2,401.4,-19.0,-1425.0,-1625.0,-69149.0,-61149.0,-61489.0
2025-05-13,2025-05-15,2,Tuesday,10:00,12:00,24811.0,24800,26000,4.792,-0.363,0.877,1.214,20.6,151.9,230.5,382.4,148.0,244.65,392.65,-10.25,-769.0,-969.0,-41223.0,-33223.0,-33564.0
2025-05-13,2025-05-15,2,Tuesday,10:00,13:00,24811.0,24800,26000,4.792,-0.363,0.877,1.214,20.6,151.9,230.5,382.4,99.8,306.0,405.8,-23.4,-1755.0,-1955.0,-83191.0,-75191.0,-75532.0
2025-05-13,2025-05-15,2,Tuesday,10:00,15:25,24811.0,24800,26000,4.792,-0.363,0.877,1.214,20.6,151.9,230.5,382.4,60.4,311.15,371.55,10.85,814.0,614.0,26117.0,34117.0,33777.0
2025-05-13,2025-05-15,2,Tuesday,10:30,11:00,24751.3,24750,26000,5.045,-0.363,0.877,1.214,20.6,160.4,252.7,413.1,200.5,199.35,399.85,13.25,994.0,794.0,33777.0,41777.0,41436.0
2025-05-13,2025-05-15,2,Tuesday,10:30,12:00,24751.3,24750,26000,5.045,-0.363,0.877,1.214,20.6,160.4,252.7,413.1,168.4,217.8,386.2,26.9,2017.0,1817.0,77340.0,85340.0,85000.0
2025-05-13,2025-05-15,2,Tuesday,10:30,13:00,24751.3,24750,26000,5.045,-0.363,0.877,1.214,20.6,160.4,252.7,413.1,117.15,270.2,387.35,25.75,1931.0,1731.0,73670.0,81670.0,81330.0
2025-05-13,2025-05-15,2,Tuesday,10:30,15:25,24751.3,24750,26000,5.045,-0.363,0.877,1.214,20.6,160.4,252.7,413.1,72.6,277.0,349.6,63.5,4762.0,4562.0,194149.0,202149.0,201809.0
2025-05-20,2025-05-22,2,Tuesday,09:30,11:00,24988.3,25000,25000,0.047,0.301,0.353,0.539,20.13,103.05,170.25,273.3,114.4,159.9,274.3,-1.0,-75.0,-275.0,-11702.0,-3702.0,-4043.0
2025-05-20,2025-05-22,2,Tuesday,09:30,12:00,24988.3,25000,25000,0.047,0.301,0.353,0.539,20.13,103.05,170.25,273.3,79.8,195.25,275.05,-1.75,-131.0,-331.0,-14096.0,-6096.0,-6436.0
2025-05-20,2025-05-22,2,Tuesday,09:30,13:00,24988.3,25000,25000,0.047,0.301,0.353,0.539,20.13,103.05,170.25,273.3,68.65,255.35,324.0,-50.7,-3802.0,-4002.0,-170319.0,-162319.0,-162660.0
2025-05-20,2025-05-22,2,Tuesday,09:30,15:25,24988.3,25000,25000,0.047,0.301,0.353,0.539,20.13,103.05,170.25,273.3,41.15,310.5,351.65,-78.35,-5876.0,-6076.0,-258564.0,-250564.0,-250904.0
2025-05-20,2025-05-22,2,Tuesday,10:00,11:00,24954.0,24950,25000,0.184,0.301,0.353,0.539,20.13,115.7,167.2,282.9,137.45,133.85,271.3,11.6,870.0,670.0,28511.0,36511.0,36170.0
2025-05-20,2025-05-22,2,Tuesday,10:00,12:00,24954.0,24950,25000,0.184,0.301,0.353,0.539,20.13,115.7,167.2,282.9,97.2,163.5,260.7,22.2,1665.0,1465.0,62340.0,70340.0,70000.0
2025-05-20,2025-05-22,2,Tuesday,10:00,13:00,24954.0,24950,25000,0.184,0.301,0.353,0.539,20.13,115.7,167.2,282.9,83.1,218.85,301.95,-19.05,-1429.0,-1629.0,-69309.0,-61309.0,-61649.0
2025-05-20,2025-05-22,2,Tuesday,10:00,15:25,24954.0,24950,25000,0.184,0.301,0.353,0.539,20.13,115.7,167.2,282.9,49.95,269.6,319.55,-36.65,-2749.0,-2949.0,-125479.0,-117479.0,-117819.0
2025-05-20,2025-05-22,2,Tuesday,10:30,11:00,24958.4,24950,25000,0.167,0.301,0.353,0.539,20.13,113.7,158.5,272.2,137.45,133.85,271.3,0.9,68.0,-132.0,-5638.0,2362.0,2021.0
2025-05-20,2025-05-22,2,Tuesday,10:30,12:00,24958.4,24950,25000,0.167,0.301,0.353,0.539,20.13,113.7,158.5,272.2,97.2,163.5,260.7,11.5,862.0,662.0,28191.0,36191.0,35851.0
2025-05-20,2025-05-22,2,Tuesday,10:30,13:00,24958.4,24950,25000,0.167,0.301,0.353,0.539,20.13,113.7,158.5,272.2,83.1,218.85,301.95,-29.75,-2231.0,-2431.0,-103457.0,-95457.0,-95798.0
2025-05-20,2025-05-22,2,Tuesday,10:30,15:25,24958.4,24950,25000,0.167,0.301,0.353,0.539,20.13,113.7,158.5,272.2,49.95,269.6,319.55,-47.35,-3551.0,-3751.0,-159628.0,-151628.0,-151968.0
2025-05-27,2025-05-29,2,Tuesday,09:30,11:00,24814.0,24800,25000,0.75,-0.49,0.892,1.076,18.95,225.9,210.6,436.5,203.75,196.85,400.6,35.9,2692.0,2492.0,106064.0,114064.0,113723.0
