date,expiry,dte,weekday,entry_time,exit_time,spot_entry,atm_strike,mp_strike_proxy,mp_dist_pct,gap_pct,intraday_pct_to_1030,intraday_range_pct_to_1030,vix_proxy,ce_entry,pe_entry,entry_premium,ce_exit,pe_exit,exit_premium,pnl_per_share,pnl_per_lot_gross,pnl_per_lot_net,rs_per_cr,rs_per_cr_axis,rs_per_cr_monarch
2025-11-19,2025-11-25,4,Wednesday,09:30,15:25,25938.0,25950,26000,0.239,0.024,0.154,0.438,11.59,141.4,153.5,294.9,212.9,96.4,309.3,-14.4,-1080.0,-1280.0,-54468.0,-46468.0,-46809.0
2026-02-18,2026-02-24,4,Wednesday,10:30,15:25,25677.1,25700,25700,0.089,0.062,0.264,0.427,15.04,130.6,149.2,279.8,210.5,83.7,294.2,-14.4,-1080.0,-1280.0,-54468.0,-46468.0,-46809.0
2025-12-29,2025-12-30,1,Monday,10:30,12:00,26035.0,26050,26000,0.134,0.084,0.168,0.274,7.56,42.15,57.85,100.0,28.6,85.7,114.3,-14.3,-1073.0,-1273.0,-54149.0,-46149.0,-46489.0
2026-02-20,2026-02-24,2,Friday,10:00,12:00,25527.6,25550,25500,0.108,0.02,0.583,0.766,16.08,119.4,141.7,261.1,172.05,103.25,275.3,-14.2,-1065.0,-1265.0,-53830.0,-45830.0,-46170.0
2026-01-30,2026-02-03,2,Friday,10:00,12:00,25387.7,25400,25300,0.345,-0.495,0.144,0.405,10.85,152.95,251.8,404.75,143.9,275.0,418.9,-14.15,-1061.0,-1261.0,-53670.0,-45670.0,-46011.0
2025-12-08,2025-12-09,1,Monday,10:30,11:00,26242.0,26250,26200,0.16,-0.038,0.3,0.387,10.12,21.7,152.35,174.05,16.8,171.25,188.05,-14.0,-1050.0,-1250.0,-53191.0,-45191.0,-45532.0
2025-10-31,2025-11-04,2,Friday,10:30,13:00,25990.0,26000,26000,0.038,-0.097,0.058,0.574,13.39,58.4,181.7,240.1,44.1,210.0,254.1,-14.0,-1050.0,-1250.0,-53191.0,-45191.0,-45532.0
2025-11-27,2025-12-02,3,Thursday,10:30,13:00,26455.0,26450,26000,1.72,0.042,0.242,0.301,11.09,55.65,198.5,254.15,40.05,228.1,268.15,-14.0,-1050.0,-1250.0,-53191.0,-45191.0,-45532.0
2026-01-12,2026-01-13,1,Monday,09:30,13:00,25672.5,25650,25700,0.107,-0.732,0.329,0.593,8.78,58.65,110.45,169.1,128.5,54.5,183.0,-13.9,-1043.0,-1243.0,-52872.0,-44872.0,-45213.0
2026-02-27,2026-03-02,1,Friday,10:00,11:00,25470.0,25450,25500,0.118,-0.261,0.415,0.634,15.58,62.95,169.5,232.45,54.65,191.7,246.35,-13.9,-1043.0,-1243.0,-52872.0,-44872.0,-45213.0
2025-06-02,2025-06-05,3,Monday,10:30,15:25,24705.0,24700,24800,0.385,-0.213,0.419,0.806,19.39,165.7,252.45,418.15,220.6,211.4,432.0,-13.85,-1039.0,-1239.0,-52713.0,-44713.0,-45053.0
2025-09-29,2025-09-30,1,Monday,10:00,15:25,24812.0,24800,24700,0.451,0.223,0.264,0.498,7.39,70.65,58.3,128.95,18.1,124.65,142.75,-13.8,-1035.0,-1235.0,-52553.0,-44553.0,-44894.0
2026-01-23,2026-01-27,2,Friday,10:30,12:00,25329.0,25350,25300,0.114,0.019,0.236,0.44,10.11,101.1,117.4,218.5,59.25,173.0,232.25,-13.75,-1031.0,-1231.0,-52394.0,-44394.0,-44734.0
2026-03-18,2026-03-24,4,Wednesday,10:30,13:00,23732.5,23750,23700,0.137,0.208,0.331,0.529,18.95,204.3,237.4,441.7,239.15,216.3,455.45,-13.75,-1031.0,-1231.0,-52394.0,-44394.0,-44734.0
2025-06-06,2025-06-12,4,Friday,10:30,11:00,24936.6,24950,24700,0.949,-0.077,0.258,0.713,18.86,134.0,224.75,358.75,195.8,176.6,372.4,-13.65,-1024.0,-1224.0,-52074.0,-44074.0,-44415.0
2026-01-29,2026-02-03,3,Thursday,09:30,11:00,25371.5,25350,25300,0.282,-0.22,0.423,0.603,12.15,167.85,233.2,401.05,157.7,256.95,414.65,-13.6,-1020.0,-1220.0,-51915.0,-43915.0,-44255.0
2025-09-04,2025-09-09,3,Thursday,10:30,12:00,24946.5,24950,25000,0.214,0.428,0.062,0.491,10.22,68.9,147.05,215.95,62.8,166.7,229.5,-13.55,-1016.0,-1216.0,-51755.0,-43755.0,-44096.0
2025-08-12,2025-08-14,2,Tuesday,10:30,11:00,24676.1,24700,24600,0.308,-0.036,0.326,0.687,9.57,61.55,137.45,199.0,52.65,159.9,212.55,-13.55,-1016.0,-1216.0,-51755.0,-43755.0,-44096.0
2025-05-21,2025-05-22,1,Wednesday,10:30,13:00,24967.9,24950,25000,0.129,-0.108,0.827,1.07,20.41,125.8,147.25,273.05,58.7,227.85,286.55,-13.5,-1012.0,-1212.0,-51596.0,-43596.0,-43936.0
2025-08-05,2025-08-07,2,Tuesday,09:30,11:00,24731.1,24750,24700,0.126,-0.113,0.365,0.499,8.45,74.05,144.2,218.25,54.0,177.75,231.75,-13.5,-1012.0,-1212.0,-51596.0,-43596.0,-43936.0
2025-05-14,2025-05-15,1,Wednesday,10:30,15:25,24785.5,24800,24700,0.345,0.095,0.551,0.768,21.36,67.1,155.3,222.4,39.1,196.7,235.8,-13.4,-1005.0,-1205.0,-51277.0,-43277.0,-43617.0
2025-07-04,2025-07-10,4,Friday,10:30,12:00,25497.0,25500,25500,0.012,0.0,0.008,0.298,12.47,111.2,185.85,297.05,80.8,229.65,310.45,-13.4,-1005.0,-1205.0,-51277.0,-43277.0,-43617.0
2025-11-19,2025-11-25,4,Wednesday,10:30,15:25,25990.0,26000,26000,0.038,0.024,0.154,0.438,11.59,137.95,145.4,283.35,181.75,114.9,296.65,-13.3,-997.0,-1197.0,-50957.0,-42957.0,-43298.0
2025-09-29,2025-09-30,1,Monday,10:30,12:00,24818.2,24800,24700,0.476,0.223,0.264,0.498,7.39,74.6,57.95,132.55,33.35,112.45,145.8,-13.25,-994.0,-1194.0,-50798.0,-42798.0,-43138.0
2025-07-29,2025-07-31,2,Tuesday,10:00,11:00,24727.5,24750,25000,1.102,-0.284,0.102,0.507,8.19,87.35,111.55,198.9,65.2,146.9,212.1,-13.2,-990.0,-1190.0,-50638.0,-42638.0,-42979.0
2026-04-06,2026-04-07,1,Monday,09:30,15:25,22679.2,22700,22700,0.092,-0.101,0.118,0.812,29.04,170.35,265.65,436.0,358.25,90.9,449.15,-13.15,-986.0,-1186.0,-50479.0,-42479.0,-42819.0
2026-04-29,2026-05-05,4,Wednesday,10:00,15:25,24292.0,24300,24100,0.79,0.558,1.044,1.16,30.09,148.9,224.6,373.5,132.6,254.0,386.6,-13.1,-983.0,-1183.0,-50319.0,-42319.0,-42660.0
2025-07-25,2025-07-31,4,Friday,10:00,13:00,24951.8,24950,25000,0.193,-0.283,0.476,0.572,9.15,124.8,126.05,250.85,89.55,174.4,263.95,-13.1,-982.0,-1182.0,-50319.0,-42319.0,-42660.0
2025-12-08,2025-12-09,1,Monday,10:30,12:00,26242.0,26250,26200,0.16,-0.038,0.3,0.387,10.12,21.7,152.35,174.05,15.55,171.55,187.1,-13.05,-979.0,-1179.0,-50160.0,-42160.0,-42500.0
2025-11-13,2025-11-18,3,Thursday,10:00,12:00,25961.0,25950,25800,0.62,-0.104,0.177,0.4,13.49,106.7,143.15,249.85,166.75,96.05,262.8,-12.95,-971.0,-1171.0,-49840.0,-41840.0,-42181.0
2025-09-01,2025-09-02,1,Monday,10:00,12:00,24678.9,24700,24500,0.725,0.015,0.346,0.451,10.69,18.75,148.9,167.65,12.35,168.05,180.4,-12.75,-956.0,-1156.0,-49202.0,-41202.0,-41543.0
2025-12-29,2025-12-30,1,Monday,10:00,13:00,26039.7,26050,26000,0.152,0.084,0.168,0.274,7.56,46.1,57.35,103.45,22.55,93.45,116.0,-12.55,-941.0,-1141.0,-48564.0,-40564.0,-40904.0
2026-04-30,2026-05-05,3,Thursday,10:00,15:25,23910.0,23900,24000,0.376,-0.689,0.699,0.962,30.22,166.05,213.6,379.65,277.5,114.7,392.2,-12.55,-941.0,-1141.0,-48564.0,-40564.0,-40904.0
2025-08-08,2025-08-14,4,Friday,09:30,12:00,24584.2,24600,24600,0.064,-0.186,0.523,0.726,8.53,105.65,166.1,271.75,78.5,205.75,284.25,-12.5,-938.0,-1138.0,-48404.0,-40404.0,-40745.0
2026-04-16,2026-04-21,3,Thursday,10:30,12:00,24310.0,24300,25000,2.838,-0.718,0.186,0.509,32.17,190.3,192.9,383.2,140.45,255.25,395.7,-12.5,-937.0,-1137.0,-48404.0,-40404.0,-40745.0
2025-08-12,2025-08-14,2,Tuesday,09:30,15:25,24670.1,24650,24600,0.284,-0.036,0.326,0.687,9.57,80.35,107.5,187.85,33.15,167.15,200.3,-12.45,-934.0,-1134.0,-48245.0,-40245.0,-40585.0
2025-06-11,2025-06-12,1,Wednesday,10:30,12:00,25205.5,25200,25100,0.419,0.119,0.084,0.325,11.68,38.1,115.0,153.1,87.9,77.65,165.55,-12.45,-934.0,-1134.0,-48245.0,-40245.0,-40585.0
2025-08-26,2025-08-28,2,Tuesday,10:30,15:25,24803.8,24800,25000,0.791,-0.357,0.41,0.703,9.45,72.4,69.0,141.4,42.0,111.8,153.8,-12.4,-930.0,-1130.0,-48085.0,-40085.0,-40426.0
2025-08-13,2025-08-14,1,Wednesday,10:30,12:00,24680.0,24700,24600,0.324,0.305,0.204,0.34,9.58,39.65,118.85,158.5,23.85,147.0,170.85,-12.35,-926.0,-1126.0,-47926.0,-39926.0,-40266.0
2026-03-18,2026-03-24,4,Wednesday,09:30,11:00,23748.0,23750,23700,0.202,0.208,0.331,0.529,18.95,206.75,230.1,436.85,238.5,210.55,449.05,-12.2,-915.0,-1115.0,-47447.0,-39447.0,-39787.0
2026-03-09,2026-03-10,1,Monday,10:30,13:00,23864.4,23850,25000,4.759,-2.932,0.105,1.051,14.7,176.6,242.0,418.6,247.65,183.05,430.7,-12.1,-908.0,-1108.0,-47128.0,-39128.0,-39468.0
2025-06-11,2025-06-12,1,Wednesday,10:00,12:00,25215.0,25200,25100,0.456,0.119,0.084,0.325,11.68,46.55,107.15,153.7,87.9,77.65,165.55,-11.85,-889.0,-1089.0,-46330.0,-38330.0,-38670.0
2025-08-12,2025-08-14,2,Tuesday,09:30,11:00,24670.1,24650,24600,0.284,-0.036,0.326,0.687,9.57,80.35,107.5,187.85,70.9,128.7,199.6,-11.75,-881.0,-1081.0,-46011.0,-38011.0,-38351.0
2025-12-10,2025-12-16,4,Wednesday,09:30,12:00,25999.5,26000,26000,0.002,-0.295,0.59,0.69,10.8,95.65,170.1,265.75,69.45,208.0,277.45,-11.7,-877.0,-1077.0,-45851.0,-37851.0,-38191.0
2025-06-30,2025-07-03,3,Monday,10:30,15:25,25692.0,25700,25600,0.358,0.031,0.284,0.432,11.55,85.95,191.6,277.55,62.45,226.55,289.0,-11.45,-859.0,-1059.0,-45053.0,-37053.0,-37394.0
2026-02-26,2026-03-02,2,Thursday,10:30,11:00,25675.0,25700,25500,0.682,0.215,0.006,0.347,15.68,61.05,214.75,275.8,55.1,232.15,287.25,-11.45,-859.0,-1059.0,-45053.0,-37053.0,-37394.0
2025-09-19,2025-09-23,2,Friday,09:30,13:00,25418.2,25400,25400,0.072,-0.141,0.311,0.51,7.74,63.15,86.25,149.4,51.85,108.95,160.8,-11.4,-855.0,-1055.0,-44894.0,-36894.0,-37234.0
2025-05-12,2025-05-15,3,Monday,10:00,11:00,24805.1,24800,24000,3.246,1.594,1.289,1.716,13.84,131.5,209.9,341.4,120.3,232.5,352.8,-11.4,-855.0,-1055.0,-44894.0,-36894.0,-37234.0
2025-06-18,2025-06-19,1,Wednesday,10:30,15:25,24908.0,24900,24900,0.032,-0.079,0.3,0.659,11.63,76.25,99.8,176.05,40.85,146.55,187.4,-11.35,-851.0,-1051.0,-44734.0,-36734.0,-37074.0
2025-06-30,2025-07-03,3,Monday,10:00,15:25,25694.4,25700,25600,0.367,0.031,0.284,0.432,11.55,89.5,188.15,277.65,62.45,226.55,289.0,-11.35,-851.0,-1051.0,-44734.0,-36734.0,-37074.0
2025-10-24,2025-10-28,2,Friday,09:30,15:25,25943.7,25950,26000,0.217,0.116,0.42,0.547,12.63,106.85,110.9,217.75,44.2,184.85,229.05,-11.3,-848.0,-1048.0,-44574.0,-36574.0,-36915.0
2026-02-05,2026-02-10,3,Thursday,10:30,11:00,25753.0,25750,25800,0.183,-0.12,0.178,0.476,15.07,113.55,173.35,286.9,97.25,200.9,298.15,-11.25,-844.0,-1044.0,-44415.0,-36415.0,-36755.0
2025-12-18,2025-12-23,3,Thursday,10:00,11:00,25815.0,25800,25800,0.058,-0.135,0.144,0.479,10.29,94.8,122.3,217.1,157.85,70.45,228.3,-11.2,-840.0,-1040.0,-44255.0,-36255.0,-36596.0
2025-06-16,2025-06-19,3,Monday,10:30,11:00,24896.5,24900,24800,0.388,0.078,0.512,0.614,11.07,119.85,163.05,282.9,146.5,147.55,294.05,-11.15,-836.0,-1036.0,-44096.0,-36096.0,-36436.0
2025-09-08,2025-09-09,1,Monday,10:00,11:00,24914.5,24900,24800,0.46,0.157,0.014,0.324,10.05,38.3,103.2,141.5,27.25,125.3,152.55,-11.05,-829.0,-1029.0,-43777.0,-35777.0,-36117.0
2026-01-08,2026-01-13,3,Thursday,10:30,11:00,26140.1,26150,26200,0.229,-0.183,0.164,0.302,8.33,53.9,141.5,195.4,50.95,155.45,206.4,-11.0,-825.0,-1025.0,-43617.0,-35617.0,-35957.0
2026-04-01,2026-04-07,4,Wednesday,09:30,11:00,22995.0,23000,23000,0.022,2.328,0.164,0.832,26.76,275.6,345.0,620.6,215.55,416.0,631.55,-10.95,-821.0,-1021.0,-43457.0,-35457.0,-35798.0
2025-04-29,2025-04-30,1,Tuesday,10:00,15:25,24485.0,24500,24400,0.347,0.126,0.221,0.62,18.12,34.3,163.4,197.7,13.0,195.65,208.65,-10.95,-821.0,-1021.0,-43457.0,-35457.0,-35798.0
2026-02-27,2026-03-02,1,Friday,10:30,13:00,25457.0,25450,25500,0.169,-0.261,0.415,0.634,15.58,59.05,183.9,242.95,47.0,206.85,253.85,-10.9,-818.0,-1018.0,-43298.0,-35298.0,-35638.0
2025-12-29,2025-12-30,1,Monday,10:00,12:00,26039.7,26050,26000,0.152,0.084,0.168,0.274,7.56,46.1,57.35,103.45,28.6,85.7,114.3,-10.85,-814.0,-1014.0,-43138.0,-35138.0,-35479.0
2026-01-12,2026-01-13,1,Monday,10:30,11:00,25688.8,25700,25700,0.044,-0.732,0.329,0.593,8.78,38.1,138.6,176.7,24.5,162.95,187.45,-10.75,-806.0,-1006.0,-42819.0,-34819.0,-35160.0
2025-06-30,2025-07-03,3,Monday,10:30,13:00,25692.0,25700,25600,0.358,0.031,0.284,0.432,11.55,85.95,191.6,277.55,62.3,225.75,288.05,-10.5,-788.0,-988.0,-42021.0,-34021.0,-34362.0
2025-10-03,2025-10-07,2,Friday,10:00,11:00,24947.3,24950,24800,0.59,-0.13,0.058,0.327,9.06,40.2,141.85,182.05,30.3,162.25,192.55,-10.5,-788.0,-988.0,-42021.0,-34021.0,-34362.0
2025-05-14,2025-05-15,1,Wednesday,10:00,12:00,24782.9,24800,24700,0.335,0.095,0.551,0.768,21.36,69.9,163.1,233.0,44.7,198.75,243.45,-10.45,-784.0,-984.0,-41862.0,-33862.0,-34202.0
2025-11-24,2025-11-25,1,Monday,10:00,15:25,26117.2,26100,26100,0.066,0.142,0.136,0.264,11.4,90.25,70.2,160.45,26.3,144.6,170.9,-10.45,-784.0,-984.0,-41862.0,-33862.0,-34202.0
2025-11-27,2025-12-02,3,Thursday,10:00,15:25,26465.7,26450,26000,1.76,0.042,0.242,0.301,11.09,63.15,189.25,252.4,31.3,231.5,262.8,-10.4,-780.0,-980.0,-41702.0,-33702.0,-34043.0
2025-06-30,2025-07-03,3,Monday,10:00,13:00,25694.4,25700,25600,0.367,0.031,0.284,0.432,11.55,89.5,188.15,277.65,62.3,225.75,288.05,-10.4,-780.0,-980.0,-41702.0,-33702.0,-34043.0
2025-08-13,2025-08-14,1,Wednesday,10:00,12:00,24688.0,24700,24600,0.356,0.305,0.204,0.34,9.58,43.0,117.45,160.45,23.85,147.0,170.85,-10.4,-780.0,-980.0,-41702.0,-33702.0,-34043.0
2025-05-13,2025-05-15,2,Tuesday,10:00,12:00,24811.0,24800,26000,4.792,-0.363,0.877,1.214,20.6,151.9,230.5,382.4,148.0,244.65,392.65,-10.25,-769.0,-969.0,-41223.0,-33223.0,-33564.0
2025-04-29,2025-04-30,1,Tuesday,09:30,13:00,24512.0,24500,24400,0.457,0.126,0.221,0.62,18.12,44.15,147.1,191.25,18.95,182.55,201.5,-10.25,-769.0,-969.0,-41223.0,-33223.0,-33564.0
2025-09-29,2025-09-30,1,Monday,10:30,15:25,24818.2,24800,24700,0.476,0.223,0.264,0.498,7.39,74.6,57.95,132.55,18.1,124.65,142.75,-10.2,-765.0,-965.0,-41064.0,-33064.0,-33404.0
2025-07-04,2025-07-10,4,Friday,09:30,12:00,25501.1,25500,25500,0.004,0.0,0.008,0.298,12.47,115.0,185.3,300.3,80.8,229.65,310.45,-10.15,-761.0,-961.0,-40904.0,-32904.0,-33245.0
2025-12-18,2025-12-23,3,Thursday,10:00,12:00,25815.0,25800,25800,0.058,-0.135,0.144,0.479,10.29,94.8,122.3,217.1,167.05,60.2,227.25,-10.15,-761.0,-961.0,-40904.0,-32904.0,-33245.0
2025-10-16,2025-10-20,2,Thursday,10:30,15:25,25527.8,25550,25400,0.501,0.106,0.279,0.304,10.33,62.5,120.3,182.8,124.2,68.65,192.85,-10.05,-754.0,-954.0,-40585.0,-32585.0,-32926.0
2025-08-20,2025-08-21,1,Wednesday,09:30,15:25,24971.8,24950,25000,0.113,-0.244,0.217,0.285,10.82,63.85,73.0,136.85,122.4,24.5,146.9,-10.05,-754.0,-954.0,-40585.0,-32585.0,-32926.0
2025-10-03,2025-10-07,2,Friday,10:30,11:00,24939.0,24950,24800,0.557,-0.13,0.058,0.327,9.06,36.4,146.1,182.5,30.3,162.25,192.55,-10.05,-754.0,-954.0,-40585.0,-32585.0,-32926.0
2025-05-14,2025-05-15,1,Wednesday,10:00,11:00,24782.9,24800,24700,0.335,0.095,0.551,0.768,21.36,69.9,163.1,233.0,52.2,190.8,243.0,-10.0,-750.0,-950.0,-40426.0,-32426.0,-32766.0
2025-09-19,2025-09-23,2,Friday,10:30,12:00,25402.0,25400,25400,0.008,-0.141,0.311,0.51,7.74,58.1,100.4,158.5,46.95,121.45,168.4,-9.9,-743.0,-943.0,-40106.0,-32106.0,-32447.0
2026-02-20,2026-02-24,2,Friday,10:00,13:00,25527.6,25550,25500,0.108,0.02,0.583,0.766,16.08,119.4,141.7,261.1,167.0,103.95,270.95,-9.85,-739.0,-939.0,-39947.0,-31947.0,-32287.0
2025-06-24,2025-06-26,2,Tuesday,10:30,15:25,25258.9,25250,25000,1.025,0.321,0.295,0.591,10.66,124.65,114.5,239.15,45.55,203.4,248.95,-9.8,-735.0,-935.0,-39787.0,-31787.0,-32128.0
2025-05-23,2025-05-29,4,Friday,10:00,15:25,24820.1,24800,25000,0.725,-0.035,0.598,0.949,19.21,213.8,191.65,405.45,243.8,171.35,415.15,-9.7,-727.0,-927.0,-39468.0,-31468.0,-31809.0
2025-10-13,2025-10-14,1,Monday,10:30,11:00,25290.9,25300,25200,0.359,-0.295,0.205,0.414,9.77,38.05,116.2,154.25,30.95,133.0,163.95,-9.7,-727.0,-927.0,-39468.0,-31468.0,-31809.0
2025-08-04,2025-08-07,3,Monday,09:30,11:00,24744.0,24750,24700,0.178,0.049,0.254,0.467,7.93,102.3,170.45,272.75,85.3,197.15,282.45,-9.7,-727.0,-927.0,-39468.0,-31468.0,-31809.0
2025-07-28,2025-07-31,3,Monday,09:30,13:00,24825.6,24850,25000,0.703,-0.557,0.467,0.701,9.17,101.55,123.75,225.3,69.6,165.35,234.95,-9.65,-724.0,-924.0,-39309.0,-31309.0,-31649.0
2025-09-05,2025-09-09,2,Friday,09:30,15:25,24892.4,24900,24800,0.371,0.078,0.187,0.831,10.12,49.3,135.75,185.05,36.0,158.65,194.65,-9.6,-720.0,-920.0,-39149.0,-31149.0,-31489.0
2026-02-25,2026-03-02,3,Wednesday,10:30,12:00,25802.3,25800,25500,1.172,0.911,0.564,0.635,15.45,84.15,205.45,289.6,64.55,234.5,299.05,-9.45,-709.0,-909.0,-38670.0,-30670.0,-31011.0
2025-07-18,2025-07-24,4,Friday,10:00,15:25,25095.0,25100,25200,0.418,-0.01,0.612,0.675,10.17,111.75,140.4,252.15,91.5,170.1,261.6,-9.45,-709.0,-909.0,-38670.0,-30670.0,-31011.0
2025-10-15,2025-10-20,3,Wednesday,10:00,13:00,25318.9,25300,25200,0.47,0.3,0.469,0.534,9.69,102.65,122.65,225.3,167.45,67.25,234.7,-9.4,-705.0,-905.0,-38511.0,-30511.0,-30851.0
2025-05-19,2025-05-22,3,Monday,10:30,15:25,25078.0,25100,25000,0.311,-0.533,0.099,0.398,19.98,132.5,202.0,334.5,88.55,255.3,343.85,-9.35,-701.0,-901.0,-38351.0,-30351.0,-30691.0
2025-11-06,2025-11-11,3,Thursday,09:30,11:00,25749.4,25750,25700,0.192,0.16,0.368,0.641,13.94,86.85,169.95,256.8,56.6,209.5,266.1,-9.3,-698.0,-898.0,-38191.0,-30191.0,-30532.0
2025-09-18,2025-09-23,3,Thursday,10:30,13:00,25503.0,25500,25400,0.404,0.229,0.088,0.137,7.67,66.5,106.25,172.75,55.15,126.9,182.05,-9.3,-698.0,-898.0,-38191.0,-30191.0,-30532.0
2026-01-22,2026-01-27,3,Thursday,10:30,11:00,25303.0,25300,26000,2.755,0.556,0.029,0.644,9.51,138.95,134.7,273.65,112.45,170.5,282.95,-9.3,-698.0,-898.0,-38191.0,-30191.0,-30532.0
2026-03-16,2026-03-17,1,Monday,09:30,12:00,23262.1,23250,23200,0.267,0.029,0.612,1.171,18.55,151.35,196.6,347.95,131.85,225.4,357.25,-9.3,-698.0,-898.0,-38191.0,-30191.0,-30532.0
2026-01-30,2026-02-03,2,Friday,10:30,12:00,25375.0,25400,25300,0.296,-0.495,0.144,0.405,10.85,148.7,260.9,409.6,143.9,275.0,418.9,-9.3,-698.0,-898.0,-38191.0,-30191.0,-30532.0
2025-06-11,2025-06-12,1,Wednesday,10:30,15:25,25205.5,25200,25100,0.419,0.119,0.084,0.325,11.68,38.1,115.0,153.1,43.75,118.6,162.35,-9.25,-694.0,-894.0,-38032.0,-30032.0,-30372.0
2025-10-08,2025-10-14,4,Wednesday,10:30,13:00,25212.5,25200,25200,0.05,-0.088,0.056,0.424,9.35,81.75,131.1,212.85,70.35,151.75,222.1,-9.25,-694.0,-894.0,-38032.0,-30032.0,-30372.0
2026-04-16,2026-04-21,3,Thursday,10:00,13:00,24277.7,24300,25000,2.975,-0.718,0.186,0.509,32.17,178.65,216.05,394.7,117.7,286.15,403.85,-9.15,-686.0,-886.0,-37713.0,-29713.0,-30053.0
2025-05-30,2025-06-05,4,Friday,10:00,15:25,24925.3,24950,24800,0.503,0.437,0.246,0.52,19.53,154.15,268.35,422.5,136.8,294.85,431.65,-9.15,-686.0,-886.0,-37713.0,-29713.0,-30053.0
2025-10-15,2025-10-20,3,Wednesday,10:00,12:00,25318.9,25300,25200,0.47,0.3,0.469,0.534,9.69,102.65,122.65,225.3,158.4,76.0,234.4,-9.1,-682.0,-882.0,-37553.0,-29553.0,-29894.0
2025-08-06,2025-08-07,1,Wednesday,10:30,15:25,24682.7,24700,24700,0.07,-0.033,0.085,0.34,8.46,44.75,123.95,168.7,29.8,148.0,177.8,-9.1,-683.0,-883.0,-37553.0,-29553.0,-29894.0
2026-03-06,2026-03-10,2,Friday,10:30,11:00,24728.0,24750,24600,0.518,-0.572,0.221,0.424,14.72,154.45,265.6,420.05,139.95,289.1,429.05,-9.0,-675.0,-875.0,-37234.0,-29234.0,-29574.0
2025-07-02,2025-07-03,1,Wednesday,10:30,13:00,25620.0,25600,25600,0.078,-0.957,0.133,0.349,11.97,46.35,118.75,165.1,26.95,147.15,174.1,-9.0,-675.0,-875.0,-37234.0,-29234.0,-29574.0
2026-03-11,2026-03-17,4,Wednesday,10:30,11:00,24218.1,24200,24300,0.338,-0.273,0.531,0.756,16.85,251.5,290.95,542.45,240.0,311.4,551.4,-8.95,-671.0,-871.0,-37074.0,-29074.0,-29415.0
2025-09-05,2025-09-09,2,Friday,10:30,13:00,24810.1,24800,24800,0.041,0.078,0.187,0.831,10.12,66.0,134.65,200.65,38.0,171.6,209.6,-8.95,-671.0,-871.0,-37074.0,-29074.0,-29415.0
2026-03-18,2026-03-24,4,Wednesday,10:00,13:00,23697.0,23700,23700,0.013,0.208,0.331,0.529,18.95,217.85,236.9,454.75,268.2,195.45,463.65,-8.9,-667.0,-867.0,-36915.0,-28915.0,-29255.0
2025-11-27,2025-12-02,3,Thursday,10:30,15:25,26455.0,26450,26000,1.72,0.042,0.242,0.301,11.09,55.65,198.5,254.15,31.3,231.5,262.8,-8.65,-649.0,-849.0,-36117.0,-28117.0,-28457.0
2026-03-20,2026-03-24,2,Friday,09:30,15:25,23307.7,23300,23000,1.32,0.235,0.449,0.733,22.09,230.7,245.8,476.5,158.2,326.95,485.15,-8.65,-649.0,-849.0,-36117.0,-28117.0,-28457.0
2025-06-11,2025-06-12,1,Wednesday,10:00,15:25,25215.0,25200,25100,0.456,0.119,0.084,0.325,11.68,46.55,107.15,153.7,43.75,118.6,162.35,-8.65,-649.0,-849.0,-36117.0,-28117.0,-28457.0
2025-07-29,2025-07-31,2,Tuesday,09:30,11:00,24730.0,24750,25000,1.092,-0.284,0.102,0.507,8.19,92.25,111.3,203.55,65.2,146.9,212.1,-8.55,-641.0,-841.0,-35798.0,-27798.0,-28138.0
2025-12-17,2025-12-23,4,Wednesday,09:30,13:00,25970.0,25950,25900,0.27,-0.027,0.143,0.479,10.29,115.9,132.1,248.0,66.75,189.75,256.5,-8.5,-638.0,-838.0,-35638.0,-27638.0,-27979.0
2026-02-18,2026-02-24,4,Wednesday,09:30,15:25,25736.0,25750,25700,0.14,0.062,0.264,0.427,15.04,128.35,140.35,268.7,177.0,100.2,277.2,-8.5,-638.0,-838.0,-35638.0,-27638.0,-27979.0
2026-02-23,2026-02-24,1,Monday,10:00,13:00,25731.3,25750,25700,0.122,0.396,0.098,0.572,15.59,91.1,109.95,201.05,46.6,162.9,209.5,-8.45,-634.0,-834.0,-35479.0,-27479.0,-27819.0
2025-08-06,2025-08-07,1,Wednesday,10:30,12:00,24682.7,24700,24700,0.07,-0.033,0.085,0.34,8.46,44.75,123.95,168.7,35.25,141.85,177.1,-8.4,-630.0,-830.0,-35319.0,-27319.0,-27660.0
2026-05-04,2026-05-05,1,Monday,10:30,15:25,24308.0,24300,24200,0.444,0.394,0.359,0.662,27.97,96.95,143.8,240.75,57.0,192.15,249.15,-8.4,-630.0,-830.0,-35319.0,-27319.0,-27660.0
2025-10-15,2025-10-20,3,Wednesday,10:00,11:00,25318.9,25300,25200,0.47,0.3,0.469,0.534,9.69,102.65,122.65,225.3,158.15,75.55,233.7,-8.4,-630.0,-830.0,-35319.0,-27319.0,-27660.0
2025-08-19,2025-08-21,2,Tuesday,10:30,13:00,24966.9,24950,25000,0.133,-0.054,0.025,0.247,10.78,77.15,93.2,170.35,119.4,59.3,178.7,-8.35,-626.0,-826.0,-35160.0,-27160.0,-27500.0
